record_id,county_id,county_name,region,breed_id,breed_name,breed_type,altitude_m,avg_temp_c,min_temp_c,max_temp_c,avg_humidity_pct,annual_rainfall_mm,avg_thi,min_thi,max_thi,thi_category,disease_index,vegetation_zone,soil_fertility,milk_yield_actual,milk_yield_potential,yield_ratio,heat_tolerance_score,disease_resistance_score,feed_efficiency_score,overall_suitability,suitability_class,confidence,validation_source
11395,35,Homa Bay,Nyanza,B009,Friesian × Boran,Crossbreed,1150,24.193655237417765,17.2,30.2,70,1280,75.3,64.5,82.8,Stress,6.2,Lakeshore,Medium,16.4,20.0,0.82,7,6.6,7,96.2,Good,8.1,Seasonal
11396,35,Homa Bay,Nyanza,B010,Ayrshire × Boran,Crossbreed,1150,23.8,17.2,30.2,70,1280,74.1,64.5,82.8,Stress,6.2,Lakeshore,Medium,14.0,18.0,0.778,7,7.5,7,98.0,Excellent,8.1,Expert
11397,35,Homa Bay,Nyanza,B010,Ayrshire × Boran,Crossbreed,1150,23.92907333600806,17.2,30.2,70,1280,74.5,64.5,82.8,Stress,6.2,Lakeshore,Medium,14.0,18.0,0.78,7,7.5,7,94.1,Good,7.9,Seasonal
11398,35,Homa Bay,Nyanza,B010,Ayrshire × Boran,Crossbreed,1150,23.088233650275175,17.2,30.2,70,1280,71.9,64.5,82.8,Moderate Stress,6.2,Lakeshore,Medium,13.8,18.0,0.767,7,7.5,7,99.9,Good,7.5,Seasonal
11399,35,Homa Bay,Nyanza,B010,Ayrshire × Boran,Crossbreed,1150,24.866564776489483,17.2,30.2,70,1280,77.4,64.5,82.8,Stress,6.2,Lakeshore,Medium,14.3,18.0,0.796,7,7.5,7,98.5,Good,8.7,Seasonal
11400,36,Migori,Nyanza,B001,Friesian,Pure Exotic,1350,22.5,16.2,28.8,72,1350,72.5,62.8,80.8,Moderate Stress,5.9,Lake Victoria Basin,Medium,21.1,30.0,0.702,3,3.8,8,75.5,Good,8.2,Literature
11401,36,Migori,Nyanza,B001,Friesian,Pure Exotic,1350,22.220000294762354,16.2,28.8,72,1350,71.6,62.8,80.8,Moderate Stress,5.9,Lake Victoria Basin,Medium,20.9,30.0,0.698,3,3.8,8,89.9,Good,8.5,Seasonal
11402,36,Migori,Nyanza,B001,Friesian,Pure Exotic,1350,23.708699580345552,16.2,28.8,72,1350,76.4,62.8,80.8,Stress,5.9,Lake Victoria Basin,Medium,21.6,30.0,0.721,3,3.8,8,51.5,Fair,9.0,Seasonal
11403,36,Migori,Nyanza,B001,Friesian,Pure Exotic,1350,23.986062861283845,16.2,28.8,72,1350,77.3,62.8,80.8,Stress,5.9,Lake Victoria Basin,Medium,21.8,30.0,0.725,3,3.8,8,48.3,Poor,8.8,Seasonal
11404,36,Migori,Nyanza,B002,Ayrshire,Pure Exotic,1350,22.5,16.2,28.8,72,1350,72.5,62.8,80.8,Moderate Stress,5.9,Lake Victoria Basin,Medium,17.4,24.0,0.723,5,4.7,7,87.7,Excellent,9.3,Expert
11405,36,Migori,Nyanza,B002,Ayrshire,Pure Exotic,1350,20.6143946524468,16.2,28.8,72,1350,66.4,62.8,80.8,Comfortable,5.9,Lake Victoria Basin,Medium,16.6,24.0,0.693,5,4.7,7,88.5,Good,8.8,Seasonal
11406,36,Migori,Nyanza,B002,Ayrshire,Pure Exotic,1350,22.500393249539833,16.2,28.8,72,1350,72.5,62.8,80.8,Moderate Stress,5.9,Lake Victoria Basin,Medium,17.4,24.0,0.723,5,4.7,7,93.4,Good,7.9,Seasonal
11407,36,Migori,Nyanza,B002,Ayrshire,Pure Exotic,1350,24.24177284182571,16.2,28.8,72,1350,78.1,62.8,80.8,Stress,5.9,Lake Victoria Basin,Medium,18.0,24.0,0.751,5,4.7,7,53.2,Fair,8.0,Seasonal
11408,36,Migori,Nyanza,B003,Jersey,Pure Exotic,1350,22.5,16.2,28.8,72,1350,72.5,62.8,80.8,Moderate Stress,5.9,Lake Victoria Basin,Medium,14.4,20.0,0.721,6,5.6,9,92.5,Excellent,9.5,Literature
11409,36,Migori,Nyanza,B003,Jersey,Pure Exotic,1350,25.43317119482973,16.2,28.8,72,1350,80.8,62.8,80.8,Severe Stress,5.9,Lake Victoria Basin,Medium,15.4,20.0,0.768,6,5.6,9,52.3,Fair,8.7,Seasonal
11410,36,Migori,Nyanza,B003,Jersey,Pure Exotic,1350,24.294545846222004,16.2,28.8,72,1350,78.3,62.8,80.8,Stress,5.9,Lake Victoria Basin,Medium,15.0,20.0,0.75,6,5.6,9,54.3,Fair,8.9,Seasonal
11411,36,Migori,Nyanza,B003,Jersey,Pure Exotic,1350,21.78149851871763,16.2,28.8,72,1350,70.2,62.8,80.8,Moderate Stress,5.9,Lake Victoria Basin,Medium,14.2,20.0,0.709,6,5.6,9,89.9,Good,8.5,Seasonal
11412,36,Migori,Nyanza,B004,Sahiwal,Pure Indigenous,1350,22.5,16.2,28.8,72,1350,72.5,62.8,80.8,Moderate Stress,5.9,Lake Victoria Basin,Medium,13.4,14.0,0.955,9,8.5,7,100.0,Excellent,8.3,Expert
11413,36,Migori,Nyanza,B004,Sahiwal,Pure Indigenous,1350,21.232280721841622,16.2,28.8,72,1350,68.4,62.8,80.8,Moderate Stress,5.9,Lake Victoria Basin,Medium,13.0,14.0,0.928,9,8.5,7,97.8,Good,8.5,Seasonal
11414,36,Migori,Nyanza,B004,Sahiwal,Pure Indigenous,1350,24.155199513163133,16.2,28.8,72,1350,77.8,62.8,80.8,Stress,5.9,Lake Victoria Basin,Medium,13.9,14.0,0.99,9,8.5,7,95.9,Good,8.1,Seasonal
11415,36,Migori,Nyanza,B004,Sahiwal,Pure Indigenous,1350,20.941840604193498,16.2,28.8,72,1350,67.5,62.8,80.8,Comfortable,5.9,Lake Victoria Basin,Medium,12.9,14.0,0.921,9,8.5,7,95.6,Good,8.7,Seasonal
11416,36,Migori,Nyanza,B005,Boran,Pure Indigenous,1350,22.5,16.2,28.8,72,1350,72.5,62.8,80.8,Moderate Stress,5.9,Lake Victoria Basin,Medium,9.4,10.0,0.942,9,8.5,6,100.0,Excellent,9.1,Literature
11417,36,Migori,Nyanza,B005,Boran,Pure Indigenous,1350,24.836338421079063,16.2,28.8,72,1350,80.0,62.8,80.8,Severe Stress,5.9,Lake Victoria Basin,Medium,9.9,10.0,0.991,9,8.5,6,95.4,Good,8.9,Seasonal
11418,36,Migori,Nyanza,B005,Boran,Pure Indigenous,1350,21.66756597289887,16.2,28.8,72,1350,69.8,62.8,80.8,Moderate Stress,5.9,Lake Victoria Basin,Medium,9.2,10.0,0.925,9,8.5,6,96.9,Good,7.6,Seasonal
11419,36,Migori,Nyanza,B005,Boran,Pure Indigenous,1350,22.406672165207958,16.2,28.8,72,1350,72.2,62.8,80.8,Moderate Stress,5.9,Lake Victoria Basin,Medium,9.4,10.0,0.94,9,8.5,6,94.7,Good,7.9,Seasonal
11420,36,Migori,Nyanza,B006,Friesian × Sahiwal,Crossbreed,1350,22.5,16.2,28.8,72,1350,72.5,62.8,80.8,Moderate Stress,5.9,Lake Victoria Basin,Medium,21.1,22.0,0.959,7,6.6,8,93.8,Excellent,9.3,Expert
11421,36,Migori,Nyanza,B006,Friesian × Sahiwal,Crossbreed,1350,24.921212318400872,16.2,28.8,72,1350,80.3,62.8,80.8,Severe Stress,5.9,Lake Victoria Basin,Medium,22.2,22.0,1.01,7,6.6,8,60.8,Fair,8.6,Seasonal
11422,36,Migori,Nyanza,B006,Friesian × Sahiwal,Crossbreed,1350,20.115192019602475,16.2,28.8,72,1350,64.8,62.8,80.8,Comfortable,5.9,Lake Victoria Basin,Medium,20.0,22.0,0.908,7,6.6,8,97.4,Good,8.9,Seasonal
11423,36,Migori,Nyanza,B006,Friesian × Sahiwal,Crossbreed,1350,23.73214823167831,16.2,28.8,72,1350,76.5,62.8,80.8,Stress,5.9,Lake Victoria Basin,Medium,21.7,22.0,0.985,7,6.6,8,94.0,Good,8.3,Seasonal
11424,36,Migori,Nyanza,B007,Ayrshire × Sahiwal,Crossbreed,1350,22.5,16.2,28.8,72,1350,72.5,62.8,80.8,Moderate Stress,5.9,Lake Victoria Basin,Medium,18.8,20.0,0.941,7,6.6,7,97.0,Excellent,8.2,Expert
11425,36,Migori,Nyanza,B007,Ayrshire × Sahiwal,Crossbreed,1350,24.54117320623702,16.2,28.8,72,1350,79.1,62.8,80.8,Stress,5.9,Lake Victoria Basin,Medium,19.7,20.0,0.983,7,6.6,7,82.1,Good,7.7,Seasonal
11426,36,Migori,Nyanza,B007,Ayrshire × Sahiwal,Crossbreed,1350,25.553610578691387,16.2,28.8,72,1350,80.8,62.8,80.8,Severe Stress,5.9,Lake Victoria Basin,Medium,20.1,20.0,1.004,7,6.6,7,54.6,Fair,8.5,Seasonal
11427,36,Migori,Nyanza,B007,Ayrshire × Sahiwal,Crossbreed,1350,24.199819735207598,16.2,28.8,72,1350,78.0,62.8,80.8,Stress,5.9,Lake Victoria Basin,Medium,19.5,20.0,0.976,7,6.6,7,98.6,Good,8.9,Seasonal
11428,36,Migori,Nyanza,B008,Jersey × Sahiwal,Crossbreed,1350,22.5,16.2,28.8,72,1350,72.5,62.8,80.8,Moderate Stress,5.9,Lake Victoria Basin,Medium,17.3,18.0,0.962,8,7.5,8,95.2,Excellent,8.2,Literature
11429,36,Migori,Nyanza,B008,Jersey × Sahiwal,Crossbreed,1350,24.133349674219403,16.2,28.8,72,1350,77.8,62.8,80.8,Stress,5.9,Lake Victoria Basin,Medium,17.9,18.0,0.996,8,7.5,8,98.8,Good,7.9,Seasonal
11430,36,Migori,Nyanza,B008,Jersey × Sahiwal,Crossbreed,1350,25.018041242352623,16.2,28.8,72,1350,80.6,62.8,80.8,Severe Stress,5.9,Lake Victoria Basin,Medium,18.3,18.0,1.015,8,7.5,8,72.0,Good,7.6,Seasonal
11431,36,Migori,Nyanza,B008,Jersey × Sahiwal,Crossbreed,1350,23.967888686630403,16.2,28.8,72,1350,77.2,62.8,80.8,Stress,5.9,Lake Victoria Basin,Medium,17.9,18.0,0.993,8,7.5,8,96.8,Good,8.8,Seasonal
11432,36,Migori,Nyanza,B009,Friesian × Boran,Crossbreed,1350,22.5,16.2,28.8,72,1350,72.5,62.8,80.8,Moderate Stress,5.9,Lake Victoria Basin,Medium,18.4,20.0,0.92,7,6.6,7,94.5,Excellent,9.3,Expert
11433,36,Migori,Nyanza,B009,Friesian × Boran,Crossbreed,1350,20.402071598634894,16.2,28.8,72,1350,65.7,62.8,80.8,Comfortable,5.9,Lake Victoria Basin,Medium,17.5,20.0,0.877,7,6.6,7,97.7,Good,8.3,Seasonal
11434,36,Migori,Nyanza,B009,Friesian × Boran,Crossbreed,1350,23.20411263012216,16.2,28.8,72,1350,74.8,62.8,80.8,Stress,5.9,Lake Victoria Basin,Medium,18.7,20.0,0.934,7,6.6,7,95.2,Good,8.7,Seasonal
11435,36,Migori,Nyanza,B009,Friesian × Boran,Crossbreed,1350,24.724548330860582,16.2,28.8,72,1350,79.7,62.8,80.8,Stress,5.9,Lake Victoria Basin,Medium,19.3,20.0,0.966,7,6.6,7,56.7,Fair,7.7,Seasonal
11436,36,Migori,Nyanza,B010,Ayrshire × Boran,Crossbreed,1350,22.5,16.2,28.8,72,1350,72.5,62.8,80.8,Moderate Stress,5.9,Lake Victoria Basin,Medium,17.1,18.0,0.95,7,7.5,7,100.0,Excellent,9.0,Expert
11437,36,Migori,Nyanza,B010,Ayrshire × Boran,Crossbreed,1350,25.06013700405979,16.2,28.8,72,1350,80.7,62.8,80.8,Severe Stress,5.9,Lake Victoria Basin,Medium,18.1,18.0,1.004,7,7.5,7,58.3,Fair,7.7,Seasonal
11438,36,Migori,Nyanza,B010,Ayrshire × Boran,Crossbreed,1350,21.877501732241598,16.2,28.8,72,1350,70.5,62.8,80.8,Moderate Stress,5.9,Lake Victoria Basin,Medium,16.9,18.0,0.937,7,7.5,7,100.0,Good,7.6,Seasonal
11439,36,Migori,Nyanza,B010,Ayrshire × Boran,Crossbreed,1350,25.614562182583832,16.2,28.8,72,1350,80.8,62.8,80.8,Severe Stress,5.9,Lake Victoria Basin,Medium,18.3,18.0,1.016,7,7.5,7,58.1,Fair,8.4,Seasonal
11440,37,Kisii,Nyanza,B001,Friesian,Pure Exotic,1750,20.2,14.2,25.8,78,1580,68.2,59.8,75.2,Moderate Stress,4.5,Highland Agriculture,High,28.0,30.0,0.935,3,3.8,8,91.1,Excellent,9.4,Expert
11441,37,Kisii,Nyanza,B001,Friesian,Pure Exotic,1750,21.869562098117136,14.2,25.8,78,1580,73.8,59.8,75.2,Moderate Stress,4.5,Highland Agriculture,High,29.2,30.0,0.974,3,3.8,8,52.7,Fair,7.7,Seasonal
11442,37,Kisii,Nyanza,B001,Friesian,Pure Exotic,1750,17.234934704033872,14.2,25.8,78,1580,59.8,59.8,75.2,Comfortable,4.5,Highland Agriculture,High,26.0,30.0,0.866,3,3.8,8,93.7,Good,9.0,Seasonal
11443,37,Kisii,Nyanza,B001,Friesian,Pure Exotic,1750,19.40696533448378,14.2,25.8,78,1580,65.5,59.8,75.2,Comfortable,4.5,Highland Agriculture,High,27.5,30.0,0.917,3,3.8,8,91.9,Good,8.0,Seasonal
11444,37,Kisii,Nyanza,B002,Ayrshire,Pure Exotic,1750,20.2,14.2,25.8,78,1580,68.2,59.8,75.2,Moderate Stress,4.5,Highland Agriculture,High,22.7,24.0,0.946,5,4.8,7,94.6,Excellent,9.3,Expert
11445,37,Kisii,Nyanza,B002,Ayrshire,Pure Exotic,1750,20.247012499422727,14.2,25.8,78,1580,68.4,59.8,75.2,Moderate Stress,4.5,Highland Agriculture,High,22.7,24.0,0.948,5,4.8,7,91.0,Good,9.0,Seasonal
11446,37,Kisii,Nyanza,B002,Ayrshire,Pure Exotic,1750,18.684835718665106,14.2,25.8,78,1580,63.1,59.8,75.2,Comfortable,4.5,Highland Agriculture,High,21.9,24.0,0.911,5,4.8,7,90.3,Good,8.5,Seasonal
11447,37,Kisii,Nyanza,B002,Ayrshire,Pure Exotic,1750,20.777920203150646,14.2,25.8,78,1580,70.2,59.8,75.2,Moderate Stress,4.5,Highland Agriculture,High,23.0,24.0,0.96,5,4.8,7,93.6,Good,8.1,Seasonal
11448,37,Kisii,Nyanza,B003,Jersey,Pure Exotic,1750,20.2,14.2,25.8,78,1580,68.2,59.8,75.2,Moderate Stress,4.5,Highland Agriculture,High,18.6,20.0,0.932,6,5.7,9,98.2,Excellent,9.2,Literature
11449,37,Kisii,Nyanza,B003,Jersey,Pure Exotic,1750,19.708956829103915,14.2,25.8,78,1580,66.5,59.8,75.2,Comfortable,4.5,Highland Agriculture,High,18.4,20.0,0.92,6,5.7,9,95.1,Good,7.9,Seasonal
11450,37,Kisii,Nyanza,B003,Jersey,Pure Exotic,1750,21.727812856143665,14.2,25.8,78,1580,73.4,59.8,75.2,Moderate Stress,4.5,Highland Agriculture,High,19.3,20.0,0.967,6,5.7,9,95.6,Good,8.0,Seasonal
11451,37,Kisii,Nyanza,B003,Jersey,Pure Exotic,1750,20.782063701511355,14.2,25.8,78,1580,70.2,59.8,75.2,Moderate Stress,4.5,Highland Agriculture,High,18.9,20.0,0.945,6,5.7,9,100.0,Good,8.2,Seasonal
11452,37,Kisii,Nyanza,B004,Sahiwal,Pure Indigenous,1750,20.2,14.2,25.8,78,1580,68.2,59.8,75.2,Moderate Stress,4.5,Highland Agriculture,High,13.2,14.0,0.941,9,8.6,7,100.0,Excellent,8.1,Expert
11453,37,Kisii,Nyanza,B004,Sahiwal,Pure Indigenous,1750,19.707292568565766,14.2,25.8,78,1580,66.5,59.8,75.2,Comfortable,4.5,Highland Agriculture,High,13.0,14.0,0.929,9,8.6,7,96.1,Good,7.5,Seasonal
11454,37,Kisii,Nyanza,B004,Sahiwal,Pure Indigenous,1750,22.714909318750014,14.2,25.8,78,1580,75.2,59.8,75.2,Stress,4.5,Highland Agriculture,High,14.0,14.0,0.999,9,8.6,7,100.0,Good,8.6,Seasonal
11455,37,Kisii,Nyanza,B004,Sahiwal,Pure Indigenous,1750,18.186956449614932,14.2,25.8,78,1580,61.4,59.8,75.2,Comfortable,4.5,Highland Agriculture,High,12.5,14.0,0.894,9,8.6,7,85.9,Good,7.6,Seasonal
11456,37,Kisii,Nyanza,B005,Boran,Pure Indigenous,1750,20.2,14.2,25.8,78,1580,68.2,59.8,75.2,Moderate Stress,4.5,Highland Agriculture,High,9.8,10.0,0.976,9,8.6,6,100.0,Excellent,8.6,Expert
11457,37,Kisii,Nyanza,B005,Boran,Pure Indigenous,1750,20.275100493636565,14.2,25.8,78,1580,68.5,59.8,75.2,Moderate Stress,4.5,Highland Agriculture,High,9.8,10.0,0.978,9,8.6,6,97.4,Good,8.1,Seasonal
11458,37,Kisii,Nyanza,B005,Boran,Pure Indigenous,1750,20.935263582383588,14.2,25.8,78,1580,70.7,59.8,75.2,Moderate Stress,4.5,Highland Agriculture,High,9.9,10.0,0.993,9,8.6,6,100.0,Good,7.7,Seasonal
11459,37,Kisii,Nyanza,B005,Boran,Pure Indigenous,1750,17.385676798687246,14.2,25.8,78,1580,59.8,59.8,75.2,Comfortable,4.5,Highland Agriculture,High,9.1,10.0,0.908,9,8.6,6,80.8,Good,7.8,Seasonal
11460,37,Kisii,Nyanza,B006,Friesian × Sahiwal,Crossbreed,1750,20.2,14.2,25.8,78,1580,68.2,59.8,75.2,Moderate Stress,4.5,Highland Agriculture,High,20.3,22.0,0.921,7,6.7,8,92.3,Excellent,8.1,Expert
11461,37,Kisii,Nyanza,B006,Friesian × Sahiwal,Crossbreed,1750,22.032554813775025,14.2,25.8,78,1580,74.4,59.8,75.2,Stress,4.5,Highland Agriculture,High,21.2,22.0,0.963,7,6.7,8,95.1,Good,8.2,Seasonal
11462,37,Kisii,Nyanza,B006,Friesian × Sahiwal,Crossbreed,1750,21.264055847818675,14.2,25.8,78,1580,71.8,59.8,75.2,Moderate Stress,4.5,Highland Agriculture,High,20.8,22.0,0.946,7,6.7,8,96.7,Good,8.8,Seasonal
11463,37,Kisii,Nyanza,B006,Friesian × Sahiwal,Crossbreed,1750,22.418176190777285,14.2,25.8,78,1580,75.2,59.8,75.2,Stress,4.5,Highland Agriculture,High,21.4,22.0,0.972,7,6.7,8,91.9,Good,8.7,Seasonal
11464,37,Kisii,Nyanza,B007,Ayrshire × Sahiwal,Crossbreed,1750,20.2,14.2,25.8,78,1580,68.2,59.8,75.2,Moderate Stress,4.5,Highland Agriculture,High,19.4,20.0,0.969,7,6.7,7,96.2,Excellent,8.7,Both
11465,37,Kisii,Nyanza,B007,Ayrshire × Sahiwal,Crossbreed,1750,21.74269032890676,14.2,25.8,78,1580,73.4,59.8,75.2,Moderate Stress,4.5,Highland Agriculture,High,20.1,20.0,1.006,7,6.7,7,94.2,Good,8.3,Seasonal
11466,37,Kisii,Nyanza,B007,Ayrshire × Sahiwal,Crossbreed,1750,23.182341975240213,14.2,25.8,78,1580,75.2,59.8,75.2,Stress,4.5,Highland Agriculture,High,20.8,20.0,1.041,7,6.7,7,100.0,Good,7.6,Seasonal
11467,37,Kisii,Nyanza,B007,Ayrshire × Sahiwal,Crossbreed,1750,21.450614300668576,14.2,25.8,78,1580,72.4,59.8,75.2,Moderate Stress,4.5,Highland Agriculture,High,20.0,20.0,0.999,7,6.7,7,95.1,Good,7.5,Seasonal
11468,37,Kisii,Nyanza,B008,Jersey × Sahiwal,Crossbreed,1750,20.2,14.2,25.8,78,1580,68.2,59.8,75.2,Moderate Stress,4.5,Highland Agriculture,High,16.6,18.0,0.924,8,7.6,8,96.8,Excellent,9.2,Expert
11469,37,Kisii,Nyanza,B008,Jersey × Sahiwal,Crossbreed,1750,22.18479358536013,14.2,25.8,78,1580,74.9,59.8,75.2,Stress,4.5,Highland Agriculture,High,17.5,18.0,0.969,8,7.6,8,92.9,Good,8.0,Seasonal
11470,37,Kisii,Nyanza,B008,Jersey × Sahiwal,Crossbreed,1750,18.631461198705036,14.2,25.8,78,1580,62.9,59.8,75.2,Comfortable,4.5,Highland Agriculture,High,16.0,18.0,0.888,8,7.6,8,92.3,Good,7.6,Seasonal
11471,37,Kisii,Nyanza,B008,Jersey × Sahiwal,Crossbreed,1750,18.30397307868764,14.2,25.8,78,1580,61.8,59.8,75.2,Comfortable,4.5,Highland Agriculture,High,15.9,18.0,0.881,8,7.6,8,92.4,Good,7.9,Seasonal
11472,37,Kisii,Nyanza,B009,Friesian × Boran,Crossbreed,1750,20.2,14.2,25.8,78,1580,68.2,59.8,75.2,Moderate Stress,4.5,Highland Agriculture,High,18.7,20.0,0.933,7,6.7,7,95.8,Excellent,9.3,Both
11473,37,Kisii,Nyanza,B009,Friesian × Boran,Crossbreed,1750,20.157319248234508,14.2,25.8,78,1580,68.1,59.8,75.2,Moderate Stress,4.5,Highland Agriculture,High,18.6,20.0,0.932,7,6.7,7,95.0,Good,7.7,Seasonal
11474,37,Kisii,Nyanza,B009,Friesian × Boran,Crossbreed,1750,22.947621449055497,14.2,25.8,78,1580,75.2,59.8,75.2,Stress,4.5,Highland Agriculture,High,19.9,20.0,0.996,7,6.7,7,92.4,Good,7.9,Seasonal
11475,37,Kisii,Nyanza,B009,Friesian × Boran,Crossbreed,1750,18.976281179090225,14.2,25.8,78,1580,64.1,59.8,75.2,Comfortable,4.5,Highland Agriculture,High,18.1,20.0,0.904,7,6.7,7,94.9,Good,7.7,Seasonal
11476,37,Kisii,Nyanza,B010,Ayrshire × Boran,Crossbreed,1750,20.2,14.2,25.8,78,1580,68.2,59.8,75.2,Moderate Stress,4.5,Highland Agriculture,High,16.5,18.0,0.917,7,7.6,7,100.0,Excellent,9.0,Expert
11477,37,Kisii,Nyanza,B010,Ayrshire × Boran,Crossbreed,1750,17.597445963813318,14.2,25.8,78,1580,59.8,59.8,75.2,Comfortable,4.5,Highland Agriculture,High,15.4,18.0,0.858,7,7.6,7,92.9,Good,7.8,Seasonal
11478,37,Kisii,Nyanza,B010,Ayrshire × Boran,Crossbreed,1750,22.146775936631805,14.2,25.8,78,1580,74.8,59.8,75.2,Stress,4.5,Highland Agriculture,High,17.3,18.0,0.962,7,7.6,7,98.2,Good,7.6,Seasonal
11479,37,Kisii,Nyanza,B010,Ayrshire × Boran,Crossbreed,1750,22.960016040114688,14.2,25.8,78,1580,75.2,59.8,75.2,Stress,4.5,Highland Agriculture,High,17.6,18.0,0.98,7,7.6,7,95.3,Good,8.8,Seasonal
11480,38,Nyamira,Nyanza,B001,Friesian,Pure Exotic,1850,19.5,13.5,24.8,76,1520,67.1,58.5,74.2,Comfortable,4.2,Highland,High,29.1,30.0,0.971,3,3.8,8,90.6,Excellent,8.0,Expert
11481,38,Nyamira,Nyanza,B001,Friesian,Pure Exotic,1850,21.076239089616106,13.5,24.8,76,1520,72.5,58.5,74.2,Moderate Stress,4.2,Highland,High,30.3,30.0,1.01,3,3.8,8,79.2,Good,8.9,Seasonal
11482,38,Nyamira,Nyanza,B001,Friesian,Pure Exotic,1850,21.36980548685372,13.5,24.8,76,1520,73.5,58.5,74.2,Moderate Stress,4.2,Highland,High,30.5,30.0,1.018,3,3.8,8,55.8,Fair,7.8,Seasonal
11483,38,Nyamira,Nyanza,B001,Friesian,Pure Exotic,1850,18.23747812991361,13.5,24.8,76,1520,62.8,58.5,74.2,Comfortable,4.2,Highland,High,28.2,30.0,0.94,3,3.8,8,91.7,Good,8.1,Seasonal
11484,38,Nyamira,Nyanza,B002,Ayrshire,Pure Exotic,1850,19.5,13.5,24.8,76,1520,67.1,58.5,74.2,Comfortable,4.2,Highland,High,22.9,24.0,0.953,5,4.8,7,93.7,Excellent,8.2,Literature
11485,38,Nyamira,Nyanza,B002,Ayrshire,Pure Exotic,1850,17.555264254931362,13.5,24.8,76,1520,60.4,58.5,74.2,Comfortable,4.2,Highland,High,21.7,24.0,0.905,5,4.8,7,93.0,Good,8.3,Seasonal
11486,38,Nyamira,Nyanza,B002,Ayrshire,Pure Exotic,1850,21.23417728491234,13.5,24.8,76,1520,73.1,58.5,74.2,Moderate Stress,4.2,Highland,High,23.9,24.0,0.995,5,4.8,7,97.0,Good,8.5,Seasonal
11487,38,Nyamira,Nyanza,B002,Ayrshire,Pure Exotic,1850,17.486273574393994,13.5,24.8,76,1520,60.2,58.5,74.2,Comfortable,4.2,Highland,High,21.7,24.0,0.903,5,4.8,7,95.2,Good,7.6,Seasonal
11488,38,Nyamira,Nyanza,B003,Jersey,Pure Exotic,1850,19.5,13.5,24.8,76,1520,67.1,58.5,74.2,Comfortable,4.2,Highland,High,18.9,20.0,0.945,6,5.7,9,94.6,Excellent,8.1,Expert
11489,38,Nyamira,Nyanza,B003,Jersey,Pure Exotic,1850,22.165549383508964,13.5,24.8,76,1520,74.2,58.5,74.2,Stress,4.2,Highland,High,20.2,20.0,1.009,6,5.7,9,100.0,Good,8.0,Seasonal
11490,38,Nyamira,Nyanza,B003,Jersey,Pure Exotic,1850,16.827135637347695,13.5,24.8,76,1520,58.5,58.5,74.2,Comfortable,4.2,Highland,High,17.6,20.0,0.88,6,5.7,9,88.9,Good,8.1,Seasonal
11491,38,Nyamira,Nyanza,B003,Jersey,Pure Exotic,1850,22.11951123311999,13.5,24.8,76,1520,74.2,58.5,74.2,Stress,4.2,Highland,High,20.2,20.0,1.008,6,5.7,9,92.4,Good,8.6,Seasonal
11492,38,Nyamira,Nyanza,B004,Sahiwal,Pure Indigenous,1850,19.5,13.5,24.8,76,1520,67.1,58.5,74.2,Comfortable,4.2,Highland,High,13.7,14.0,0.979,9,8.6,7,95.1,Excellent,8.6,Literature
11493,38,Nyamira,Nyanza,B004,Sahiwal,Pure Indigenous,1850,18.57915783444512,13.5,24.8,76,1520,63.9,58.5,74.2,Comfortable,4.2,Highland,High,13.4,14.0,0.956,9,8.6,7,97.3,Good,7.8,Seasonal
11494,38,Nyamira,Nyanza,B004,Sahiwal,Pure Indigenous,1850,17.42922296288723,13.5,24.8,76,1520,60.0,58.5,74.2,Comfortable,4.2,Highland,High,13.0,14.0,0.927,9,8.6,7,89.3,Good,8.9,Seasonal
11495,38,Nyamira,Nyanza,B004,Sahiwal,Pure Indigenous,1850,21.76669330024536,13.5,24.8,76,1520,74.2,58.5,74.2,Stress,4.2,Highland,High,14.5,14.0,1.036,9,8.6,7,100.0,Good,8.7,Seasonal
11496,38,Nyamira,Nyanza,B005,Boran,Pure Indigenous,1850,19.5,13.5,24.8,76,1520,67.1,58.5,74.2,Comfortable,4.2,Highland,High,9.4,10.0,0.94,9,8.6,6,91.4,Excellent,8.5,Literature
11497,38,Nyamira,Nyanza,B005,Boran,Pure Indigenous,1850,18.657352974803246,13.5,24.8,76,1520,64.2,58.5,74.2,Comfortable,4.2,Highland,High,9.2,10.0,0.92,9,8.6,6,84.7,Good,8.4,Seasonal
11498,38,Nyamira,Nyanza,B005,Boran,Pure Indigenous,1850,21.339145935914125,13.5,24.8,76,1520,73.4,58.5,74.2,Moderate Stress,4.2,Highland,High,9.8,10.0,0.984,9,8.6,6,96.8,Good,7.7,Seasonal
11499,38,Nyamira,Nyanza,B005,Boran,Pure Indigenous,1850,17.725625954280016,13.5,24.8,76,1520,61.0,58.5,74.2,Comfortable,4.2,Highland,High,9.0,10.0,0.897,9,8.6,6,77.2,Good,7.9,Seasonal
11500,38,Nyamira,Nyanza,B006,Friesian × Sahiwal,Crossbreed,1850,19.5,13.5,24.8,76,1520,67.1,58.5,74.2,Comfortable,4.2,Highland,High,20.8,22.0,0.946,7,6.7,8,98.2,Excellent,9.0,Expert
11501,38,Nyamira,Nyanza,B006,Friesian × Sahiwal,Crossbreed,1850,21.395386263497873,13.5,24.8,76,1520,73.6,58.5,74.2,Moderate Stress,4.2,Highland,High,21.8,22.0,0.992,7,6.7,8,94.0,Good,8.2,Seasonal
